
======== INPUT FILES ========
+-----------+----------------+
| cell_id   | basename       |
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b12.merge.done	Mon Mar 11 20:50:14 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b12.GRCm39.digested.bam	Fri Mar  8 10:08:07 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b12.digested.fastq	Wed Mar  6 22:22:55 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b12.CAST_EiJ.raw.bam	Fri Mar  8 10:08:08 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b12.CAST_EiJ.digested.bam	Fri Mar  8 10:37:11 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b12.129S1_SvImJ.raw.bam	Fri Mar  8 10:37:12 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b12.129S1_SvImJ.digested.bam	Fri Mar  8 10:37:12 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b13.GRCm39.raw.bam	Fri Mar  8 10:37:12 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b13.raw.fastq	Tue Mar 12 08:02:31 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b13.fast5	Mon Mar 11 21:22:35 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b13.merge.done	Mon Mar 11 21:22:35 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b13.GRCm39.digested.bam	Fri Mar  8 10:37:13 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b13.digested.fastq	Wed Mar  6 22:28:32 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b13.CAST_EiJ.raw.bam	Fri Mar  8 10:37:13 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b13.CAST_EiJ.digested.bam	Fri Mar  8 10:37:14 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b13.129S1_SvImJ.raw.bam	Fri Mar  8 10:37:14 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b13.129S1_SvImJ.digested.bam	Fri Mar  8 10:37:15 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b15.GRCm39.raw.bam	Fri Mar  8 10:37:15 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b15.raw.fastq	Tue Mar 12 08:22:49 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b15.fast5	Mon Mar 11 21:46:03 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b15.merge.done	Mon Mar 11 21:46:03 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b15.GRCm39.digested.bam	Fri Mar  8 10:44:54 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b15.digested.fastq	Wed Mar  6 22:32:16 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b15.CAST_EiJ.raw.bam	Fri Mar  8 10:44:56 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b15.CAST_EiJ.digested.bam	Fri Mar  8 10:44:56 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b15.129S1_SvImJ.raw.bam	Fri Mar  8 10:44:56 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b15.129S1_SvImJ.digested.bam	Fri Mar  8 10:44:57 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b16.GRCm39.raw.bam	Fri Mar  8 10:44:57 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b16.raw.fastq	Tue Mar 12 08:50:29 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b16.fast5	Mon Mar 11 22:10:48 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b16.merge.done	Mon Mar 11 22:10:48 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b16.GRCm39.digested.bam	Fri Mar  8 10:45:47 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b16.digested.fastq	Wed Mar  6 22:40:55 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b16.CAST_EiJ.raw.bam	Fri Mar  8 10:44:59 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b16.CAST_EiJ.digested.bam	Fri Mar  8 10:45:48 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b16.129S1_SvImJ.raw.bam	Fri Mar  8 10:00:26 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b16.129S1_SvImJ.digested.bam	Fri Mar  8 10:00:26 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b17.GRCm39.raw.bam	Fri Mar  8 10:00:26 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b17.raw.fastq	Tue Mar 12 08:56:17 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b17.fast5	Mon Mar 11 22:27:56 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b17.merge.done	Mon Mar 11 22:27:56 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b17.GRCm39.digested.bam	Fri Mar  8 10:00:26 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b17.digested.fastq	Wed Mar  6 19:21:41 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b17.CAST_EiJ.raw.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b17.CAST_EiJ.digested.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b17.129S1_SvImJ.raw.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b17.129S1_SvImJ.digested.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b18.GRCm39.raw.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b18.raw.fastq	Tue Mar 12 09:03:15 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b18.fast5	Mon Mar 11 22:52:42 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b18.merge.done	Mon Mar 11 22:52:42 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b18.GRCm39.digested.bam	Fri Mar  8 10:07:57 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b18.digested.fastq	Thu Mar  7 00:28:11 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b18.CAST_EiJ.raw.bam	Fri Mar  8 10:07:59 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b18.CAST_EiJ.digested.bam	Fri Mar  8 10:07:59 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b18.129S1_SvImJ.raw.bam	Fri Mar  8 10:07:59 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b18.129S1_SvImJ.digested.bam	Fri Mar  8 10:08:00 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b19.GRCm39.raw.bam	Fri Mar  8 10:08:00 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b19.raw.fastq	Tue Mar 12 09:05:39 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b19.fast5	Mon Mar 11 23:07:55 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b19.merge.done	Mon Mar 11 23:07:55 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b19.GRCm39.digested.bam	Fri Mar  8 10:08:01 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b19.digested.fastq	Wed Mar  6 19:24:36 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b19.CAST_EiJ.raw.bam	Fri Mar  8 10:08:02 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b19.CAST_EiJ.digested.bam	Fri Mar  8 10:08:03 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b19.129S1_SvImJ.raw.bam	Fri Mar  8 10:08:03 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b19.129S1_SvImJ.digested.bam	Fri Mar  8 10:35:26 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b20.GRCm39.raw.bam	Fri Mar  8 10:35:26 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b20.raw.fastq	Tue Mar 12 09:22:05 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b20.fast5	Mon Mar 11 23:39:38 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b20.merge.done	Mon Mar 11 23:39:38 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b20.GRCm39.digested.bam	Fri Mar  8 10:37:07 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b20.digested.fastq	Wed Mar  6 19:28:12 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b20.CAST_EiJ.raw.bam	Fri Mar  8 10:35:29 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b20.CAST_EiJ.digested.bam	Fri Mar  8 10:35:29 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b20.129S1_SvImJ.raw.bam	Fri Mar  8 10:37:08 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b20.129S1_SvImJ.digested.bam	Fri Mar  8 10:37:09 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b21.GRCm39.raw.bam	Fri Mar  8 10:37:09 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b21.raw.fastq	Tue Mar 12 09:28:28 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b21.fast5	Tue Mar 12 00:06:55 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b21.merge.done	Tue Mar 12 00:06:55 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b21.GRCm39.digested.bam	Fri Mar  8 10:37:11 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b21.digested.fastq	Wed Mar  6 19:29:38 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b21.CAST_EiJ.raw.bam	Fri Mar  8 10:43:57 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b21.CAST_EiJ.digested.bam	Fri Mar  8 10:43:57 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b21.129S1_SvImJ.raw.bam	Fri Mar  8 10:45:43 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b21.129S1_SvImJ.digested.bam	Fri Mar  8 10:43:58 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b22.GRCm39.raw.bam	Fri Mar  8 10:43:58 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b22.raw.fastq	Tue Mar 12 09:55:32 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b22.fast5	Tue Mar 12 00:41:06 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b22.merge.done	Tue Mar 12 00:41:06 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b22.GRCm39.digested.bam	Fri Mar  8 10:43:59 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b22.digested.fastq	Wed Mar  6 19:31:04 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b22.CAST_EiJ.raw.bam	Fri Mar  8 10:43:59 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b22.CAST_EiJ.digested.bam	Fri Mar  8 10:44:00 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b22.129S1_SvImJ.raw.bam	Fri Mar  8 10:44:00 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b22.129S1_SvImJ.digested.bam	Fri Mar  8 10:44:54 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b23.GRCm39.raw.bam	Fri Mar  8 10:00:26 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b23.raw.fastq	Tue Mar 12 10:32:05 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b23.fast5	Tue Mar 12 01:15:59 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b23.merge.done	Tue Mar 12 01:15:59 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b23.GRCm39.digested.bam	Fri Mar  8 10:00:26 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b23.digested.fastq	Wed Mar  6 19:35:16 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b23.CAST_EiJ.raw.bam	Fri Mar  8 10:00:26 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b23.CAST_EiJ.digested.bam	Fri Mar  8 09:57:51 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b23.129S1_SvImJ.raw.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b23.129S1_SvImJ.digested.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b24.GRCm39.raw.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b24.raw.fastq	Tue Mar 12 07:05:38 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b24.fast5	Mon Mar 11 19:42:22 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b24.merge.done	Mon Mar 11 19:42:22 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b24.GRCm39.digested.bam	Fri Mar  8 09:58:20 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b24.digested.fastq	Thu Mar  7 00:23:11 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b24.CAST_EiJ.raw.bam	Fri Mar  8 10:04:12 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b24.CAST_EiJ.digested.bam	Fri Mar  8 10:04:12 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b24.129S1_SvImJ.raw.bam	Fri Mar  8 10:04:13 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b24.129S1_SvImJ.digested.bam	Fri Mar  8 10:04:13 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b26.GRCm39.raw.bam	Fri Mar  8 10:04:14 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b26.raw.fastq	Tue Mar 12 07:21:14 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b26.fast5	Mon Mar 11 19:55:04 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b26.merge.done	Mon Mar 11 19:55:04 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b26.GRCm39.digested.bam	Fri Mar  8 10:04:15 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b26.digested.fastq	Wed Mar  6 19:39:16 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b26.CAST_EiJ.raw.bam	Fri Mar  8 10:04:16 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b26.CAST_EiJ.digested.bam	Fri Mar  8 10:04:16 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b26.129S1_SvImJ.raw.bam	Fri Mar  8 10:04:17 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b26.129S1_SvImJ.digested.bam	Fri Mar  8 10:04:17 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b27.GRCm39.raw.bam	Fri Mar  8 10:04:17 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b27.raw.fastq	Tue Mar 12 07:31:24 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b27.fast5	Mon Mar 11 20:14:44 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b27.merge.done	Mon Mar 11 20:14:44 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b27.GRCm39.digested.bam	Fri Mar  8 10:35:13 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b27.digested.fastq	Wed Mar  6 19:41:20 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b27.CAST_EiJ.raw.bam	Fri Mar  8 10:35:14 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b27.CAST_EiJ.digested.bam	Fri Mar  8 10:35:14 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b27.129S1_SvImJ.raw.bam	Fri Mar  8 10:35:15 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b27.129S1_SvImJ.digested.bam	Fri Mar  8 10:35:15 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b28.GRCm39.raw.bam	Fri Mar  8 10:35:15 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b28.raw.fastq	Tue Mar 12 07:53:36 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b28.fast5	Mon Mar 11 21:14:21 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b28.merge.done	Mon Mar 11 21:14:21 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b28.GRCm39.digested.bam	Fri Mar  8 10:35:16 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b28.digested.fastq	Thu Mar  7 00:24:09 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b28.CAST_EiJ.raw.bam	Fri Mar  8 10:35:17 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b28.CAST_EiJ.digested.bam	Fri Mar  8 10:40:25 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b28.129S1_SvImJ.raw.bam	Fri Mar  8 10:40:26 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b28.129S1_SvImJ.digested.bam	Fri Mar  8 10:41:38 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b29.GRCm39.raw.bam	Fri Mar  8 10:41:39 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b29.raw.fastq	Tue Mar 12 08:17:00 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b29.fast5	Mon Mar 11 21:33:21 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b29.merge.done	Mon Mar 11 21:33:21 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b29.GRCm39.digested.bam	Fri Mar  8 10:41:39 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b29.digested.fastq	Wed Mar  6 19:47:30 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b29.CAST_EiJ.raw.bam	Fri Mar  8 10:41:40 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b29.CAST_EiJ.digested.bam	Fri Mar  8 10:41:41 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b29.129S1_SvImJ.raw.bam	Fri Mar  8 10:41:41 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b29.129S1_SvImJ.digested.bam	Fri Mar  8 10:41:42 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b30.GRCm39.raw.bam	Fri Mar  8 10:41:42 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b30.raw.fastq	Tue Mar 12 08:34:35 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b30.fast5	Mon Mar 11 21:58:44 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/flags/o2b30.merge.done	Mon Mar 11 21:58:44 2024	make_fast5	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b30.GRCm39.digested.bam	Fri Mar  8 10:00:25 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b30.digested.fastq	Wed Mar  6 19:47:31 2024	digest_fastq	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b30.CAST_EiJ.raw.bam	Fri Mar  8 10:00:25 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b30.CAST_EiJ.digested.bam	Fri Mar  8 10:00:25 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b30.129S1_SvImJ.raw.bam	Fri Mar  8 10:00:25 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b30.129S1_SvImJ.digested.bam	Fri Mar  8 10:00:25 2024	minimap_align	-		ok	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/minimap2/o2b31.GRCm39.raw.bam	Fri Mar  8 10:00:25 2024	minimap_align	-		updated input files	update pending
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fastq/o2b31.raw.fastq	Tue Mar 12 08:42:07 2024	basecall	-		ok	no update
/scratch/indikar_root/indikar1/cstansbu/scpc_test/fast5/o2b31.fast5	Mon Mar 11 22:06:21 2024	make_fast5	-		ok	no update
